,약국명,토요일 시작,토요일 종료,위도,경도,구별
1082,행복약국,830.0,1500.0,37.6180201,127.0751875,노원구
1083,행복을주는약국,900.0,1600.0,37.6225799,127.074346,노원구
1084,국약국,900.0,1430.0,37.6590511,127.0728631,노원구
1085,상계우리들약국,900.0,1500.0,37.66167069999999,127.0706215,노원구
1086,한마음온누리약국,830.0,1900.0,37.6347792,127.069563,노원구
1087,화랑온누리약국,845.0,2200.0,37.6233344,127.0795612,노원구
1088,푸른솔약국,900.0,1300.0,37.6362238,127.0727956,노원구
1089,중계수암약국,900.0,1400.0,37.622599,127.0595456,노원구
1090,무지개온누리약국,830.0,1800.0,37.6149164,127.0640383,노원구
1091,목원약국,830.0,2200.0,37.67141289999999,127.0799686,노원구
1092,바른손약국,900.0,1330.0,37.6347792,127.069563,노원구
1093,길약국,900.0,1300.0,37.670193,127.07974109999998,노원구
1094,장수메디컬약국,900.0,1700.0,37.6260131,127.0724217,노원구
1095,진약국,900.0,1700.0,37.653461,127.0584074,노원구
1096,미소약국,900.0,1600.0,37.65694620000001,127.0675943,노원구
1097,봄약국,900.0,1700.0,37.6530156,127.0613085,노원구
1098,뉴크로바약국,900.0,1800.0,37.68710640000001,127.0529209,노원구
1099,우성약국,900.0,2200.0,37.6641776,127.0664226,노원구
1100,수성약국,1000.0,2000.0,37.6589601,127.0614785,노원구
1101,성심온누리약국,900.0,2130.0,37.6184726,127.0626469,노원구
1102,유성약국,900.0,2100.0,37.6465989,127.0595501,노원구
1103,하님약국,900.0,2000.0,37.6611031,127.0708473,노원구
1104,마들소망약국,900.0,1400.0,37.6503706,127.07631409999998,노원구
1105,혜인약국,730.0,2100.0,37.663022,127.06613670000002,노원구
1106,장생약국,900.0,2100.0,37.6387354,127.0624762,노원구
1107,자인당약국,900.0,2230.0,37.6548001,127.0642032,노원구
1108,우약국,900.0,1900.0,37.6354318,127.0644563,노원구
1109,바른손약국,900.0,1330.0,37.6566575,127.0625433,노원구
1110,마들소망약국,900.0,1400.0,37.66502699999999,127.0580074,노원구
1111,시온약국,900.0,1500.0,37.664031,127.0669209,노원구
1112,the사랑약국,900.0,1600.0,37.6542324,127.0617,노원구
1113,장약국,930.0,1530.0,37.6542729,127.062154,노원구
1114,화랑대약국,930.0,1800.0,37.62078169999999,127.0836072,노원구
1115,신동아약국,1000.0,2200.0,37.62644,127.0619091,노원구
1116,재민약국,900.0,1300.0,37.6231186,127.0790416,노원구
1117,21세기상계약국,900.0,1700.0,37.666624,127.0576052,노원구
1118,다사랑약국,900.0,1700.0,37.6503505,127.0770883,노원구
1119,미래팜약국,900.0,1700.0,37.6543031,127.0626624,노원구
1120,복음약국,900.0,1500.0,37.6176466,127.0685939,노원구
1121,새하늘약국,900.0,1300.0,37.6498393,127.06128390000002,노원구
1122,동문약국,800.0,1300.0,37.6357088,127.0700952,노원구
1123,평강상록수약국,830.0,2000.0,37.66635309999999,127.0569603,노원구
1124,노원메디칼약국,900.0,1600.0,37.6535305,127.0603489,노원구
1125,유림약국,900.0,2200.0,37.671993,127.0567903,노원구
1126,하나약국,900.0,1400.0,37.6393876,127.0642707,노원구
1127,연세약국,900.0,1600.0,37.6543031,127.0626624,노원구
1128,중계열방약국,900.0,1500.0,37.6499858,127.0769999,노원구
1129,금강약국,800.0,1400.0,37.658168,127.0741219,노원구
1130,건강플러스약국,900.0,1600.0,37.6576842,127.0616951,노원구
1131,중계상록수약국,900.0,2000.0,37.6508113,127.0759834,노원구
1132,동일약국,900.0,1600.0,37.6484591,127.0619869,노원구
1133,대호약국,900.0,1400.0,37.6597817,127.0731906,노원구
1134,상계온누리약국,900.0,1800.0,37.6780617,127.0557023,노원구
1135,참말로친절한약국,900.0,2100.0,37.6542772,127.0575947,노원구
1136,재성약국,900.0,1400.0,37.653461,127.0584074,노원구
1137,올리브약국,900.0,1400.0,37.6393876,127.0642707,노원구
1138,건강샘온누리약국,830.0,1600.0,37.6265367,127.0496774,노원구
1139,건강약국,900.0,1300.0,37.6189554,127.07864209999998,노원구
1140,중앙메디칼약국,900.0,1300.0,37.62797929999999,127.080272,노원구
1141,월계우리약국,830.0,1500.0,37.6244076,127.0655937,노원구
1142,수락100세약국,900.0,2100.0,37.6777959,127.0549155,노원구
1143,서부약국,900.0,2200.0,37.6668466,127.056826,노원구
1144,싱싱약국,900.0,1400.0,37.6711378,127.0572274,노원구
1145,월계프라자약국,830.0,2000.0,37.63252960000001,127.0517095,노원구
1146,뉴석계프라자약국,900.0,2200.0,37.6152227,127.06481940000002,노원구
1147,상아온누리약국,900.0,1600.0,37.6535305,127.0603489,노원구
1148,석계태평양약국,900.0,1800.0,37.6146462,127.06347990000002,노원구
1149,종로모범약국,930.0,2100.0,37.6631716,127.0770146,노원구
1150,부용온누리약국,900.0,1500.0,37.6521367,127.0723076,노원구
1151,중계수암약국,900.0,1400.0,37.6595401,127.0755952,노원구
1152,수약국,900.0,1600.0,37.65415720000001,127.0614199,노원구
1153,건민약국,900.0,1600.0,37.6248635,127.0717529,노원구
1154,후생약국,900.0,1530.0,37.6686255,127.0533712,노원구
1155,새하늘약국,900.0,1300.0,37.64669749999999,127.0657247,노원구
1156,노원메디칼약국,900.0,1600.0,37.6668721,127.057533,노원구
1157,연수온누리약국,900.0,1600.0,37.6284481,127.0706445,노원구
1158,라임약국,900.0,2000.0,37.6548486,127.0619133,노원구
1159,삼기약국,900.0,1900.0,37.6462981,127.0817618,노원구
1160,서경약국,900.0,1300.0,37.66475379999999,127.0680815,노원구
1161,참약국,900.0,1600.0,37.6354318,127.0644563,노원구
1162,마들한중약국,900.0,1400.0,37.6650599,127.0572782,노원구
1163,아름다운온누리약국,900.0,1600.0,37.650876200000006,127.0618329,노원구
1164,지혜약국,900.0,1400.0,37.6334882,127.0709511,노원구
1165,상계하나로약국,900.0,1300.0,37.6648563,127.0670284,노원구
1166,마들하나로약국,900.0,1630.0,37.6285574,127.05490829999998,노원구
1167,세계로약국,900.0,1700.0,37.6578765,127.06788190000002,노원구
1168,다모아약국,830.0,1600.0,37.6517697,127.0608811,노원구
1169,후문약국,830.0,1330.0,37.635850700000006,127.0696878,노원구
1170,자연약국,900.0,1500.0,37.6734792,127.0521159,노원구
1171,온누리보람약국,830.0,1500.0,37.6647842,127.0654255,노원구
1172,마들하나로약국,900.0,1630.0,37.6650599,127.0572782,노원구
1173,연수약국,900.0,1400.0,37.656338700000006,127.0622277,노원구
1174,희망약국,900.0,2200.0,37.671993,127.0567903,노원구
1175,삼호성심약국,830.0,1500.0,37.6244076,127.0655937,노원구
1176,위드팜대학약국,830.0,1700.0,37.6347792,127.069563,노원구
1177,상계우리들약국,900.0,1500.0,37.6308761,127.06104209999998,노원구
1178,샘물약국,900.0,2230.0,37.6253856,127.0857632,노원구
1179,하니약국,900.0,1930.0,37.627885600000006,127.0715329,노원구
1180,한사랑약국,900.0,1400.0,37.6281456,127.07113429999998,노원구
1181,용화당약국,900.0,1900.0,37.6429841,127.0742628,노원구
1182,소화약국,900.0,1530.0,37.6702425,127.080772,노원구
1183,열방약국,900.0,1310.0,37.6667778,127.0782009,노원구
1184,석사민주약국,900.0,1300.0,37.6503706,127.07631409999998,노원구
1185,한결약국,900.0,1400.0,37.6545399,127.0629813,노원구
1186,영신약국,900.0,1400.0,37.66308710000001,127.0732549,노원구
1187,연신내영재약국,830.0,1600.0,37.61902120000001,126.9225779,은평구
1188,연신우리약국,830.0,1700.0,37.6180763,126.9216265,은평구
1189,조은백화점약국,900.0,2200.0,37.5899586,126.91687240000002,은평구
1190,고은약국,900.0,1530.0,37.5966956,126.909729,은평구
1191,은나라약국,900.0,1300.0,37.6198352,126.9161242,은평구
1192,수민약국,900.0,1500.0,37.6180937,126.9203746,은평구
1193,유성약국,900.0,1600.0,37.6113309,126.92851170000002,은평구
1194,신사새서울약국,830.0,1500.0,37.5982273,126.9109953,은평구
1195,참사랑약국,830.0,1700.0,37.60014779999999,126.9218332,은평구
1196,불광우리들약국,900.0,1400.0,37.609312,126.9312261,은평구
1197,진호메디칼약국,900.0,1600.0,37.61006920000001,126.9297768,은평구
1198,조은약국,900.0,1930.0,37.6449369,126.9275838,은평구
1199,새봄약국,900.0,1300.0,37.59671229999999,126.9091965,은평구
1200,세종약국,830.0,1500.0,37.6106089,126.9286818,은평구
1201,신명약국,900.0,1500.0,37.6008456,126.93267790000002,은평구
1202,온누리민생약국,830.0,1500.0,37.6228138,126.9188609,은평구
1203,고일약국,900.0,1600.0,37.58115710000001,126.9054122,은평구
1204,성실약국,1000.0,1800.0,37.60456569999999,126.9067737,은평구
1205,연도약국,830.0,1700.0,37.60047520000001,126.9237458,은평구
1206,연세희망약국,830.0,1400.0,37.6111456,126.9177851,은평구
1207,믿음메디칼약국,900.0,1400.0,37.6025028,126.92843,은평구
1208,메디팜건강약국,830.0,2300.0,37.582862,126.8945103,은평구
1209,제안약국,1000.0,1800.0,37.6083851,126.9131996,은평구
1210,영약국,830.0,1700.0,37.5999333,126.9231069,은평구
1211,유진약국,900.0,2200.0,37.612751,126.9152122,은평구
1212,소원약국,700.0,2100.0,37.5822188,126.8962566,은평구
1213,홍문약국,800.0,1900.0,37.6103,126.9303863,은평구
1214,늘봄약국,900.0,1400.0,37.5831253,126.9060322,은평구
1215,메디팜삼보약국,800.0,2030.0,37.6247869,126.92891670000002,은평구
1216,성환약국,830.0,1400.0,37.60251760000001,126.91840159999998,은평구
1217,이정약국,900.0,2100.0,37.6213708,126.9135158,은평구
1218,보건약국,900.0,1600.0,37.5846238,126.9098428,은평구
1219,형제약국,900.0,930.0,37.5908007,126.9158513,은평구
1220,선우약국,830.0,1500.0,37.5984114,126.9135689,은평구
1221,시민약국,830.0,1500.0,37.6002297,126.9230132,은평구
1222,경하프라자약국,900.0,2100.0,37.6119564,126.91561000000002,은평구
1223,메디팜경약국,900.0,2000.0,37.5936882,126.91995049999998,은평구
1224,유승약국,900.0,1800.0,37.611011,126.9219822,은평구
1225,희래약국,900.0,2100.0,37.6146841,126.910949,은평구
1226,영창당약국,900.0,2200.0,37.6183796,126.9212902,은평구
1227,장수약국,900.0,1900.0,37.5939416,126.9183004,은평구
1228,은평프라자약국,830.0,2200.0,37.5889101,126.9122973,은평구
1229,서부새생명약국,830.0,2200.0,37.60604489999999,126.9182723,은평구
1230,예일태평양약국,900.0,1800.0,37.6111105,126.9168115,은평구
1231,믿음메디칼약국,900.0,1400.0,37.59096629999999,126.9171103,은평구
1232,하나로약국,900.0,1300.0,37.62111,126.9251758,은평구
1233,수정약국,830.0,1300.0,37.6000879,126.9225713,은평구
1234,신일약국,840.0,2100.0,37.6007199,126.9256844,은평구
1235,한솔약국,900.0,1800.0,37.5990664,126.91043390000002,은평구
1236,건강한세상약국,830.0,1600.0,37.588696,126.91204340000002,은평구
1237,불광우리들약국,900.0,1400.0,37.6022175,126.9155396,은평구
1238,연서메디칼약국,800.0,1400.0,37.6201217,126.92281470000002,은평구
1239,대조약국,900.0,1700.0,37.6113086,126.9175811,은평구
1240,바로약국,900.0,1600.0,37.61006920000001,126.9297768,은평구
1241,청구프라자약국,800.0,830.0,37.6206572,126.91910959999998,은평구
1242,구세약국,900.0,1600.0,37.5881694,126.9165032,은평구
1243,속편한약국,730.0,1900.0,37.6157371,126.9137496,은평구
1244,참조은약국,900.0,1700.0,37.5837873,126.90922659999998,은평구
1245,세원약국,900.0,1530.0,37.5985012,126.9104047,은평구
1246,큰사랑약국,900.0,1300.0,37.5867277,126.9164063,은평구
1247,다나약국,800.0,1700.0,37.6075588,126.9214488,은평구
1248,온누리새소망약국,900.0,2100.0,37.5867485,126.8998503,은평구
1249,가까운우리약국,830.0,1300.0,37.615976,126.9331231,은평구
1250,상쾌한온누리약국,900.0,1500.0,37.6082987,126.9205762,은평구
1251,왕약국,800.0,1700.0,37.6007721,126.92290690000002,은평구
1252,예일태평양약국,900.0,1800.0,37.6199895,126.9199824,은평구
1253,남대문약국,800.0,1900.0,37.6231885,126.9174678,은평구
1254,한마음약국,900.0,1300.0,37.595786,126.9090979,은평구
1255,늘푸른약국,830.0,1300.0,37.6205481,126.9196855,은평구
1256,구룡약국,800.0,2000.0,37.5911057,126.9469472,서대문구
1257,제중원약국,900.0,2000.0,37.5810703,126.9356344,서대문구
1258,모범약국,830.0,2200.0,37.5772302,126.9232234,서대문구
1259,진성약국,900.0,1500.0,37.5829033,126.91223870000002,서대문구
1260,은하약국,900.0,2000.0,37.58958300000001,126.9427214,서대문구
1261,대우약국,800.0,1900.0,37.59042669999999,126.9433685,서대문구
1262,거북당약국,900.0,2000.0,37.5781645,126.909766,서대문구
1263,신보건약국,930.0,1700.0,37.5563281,126.9353504,서대문구
1264,새현대약국,900.0,1500.0,37.5977916,126.9463774,서대문구
1265,삼성약국,1000.0,1800.0,37.5672354,126.93049750000002,서대문구
1266,새롬m약국,900.0,1900.0,37.5747709,126.9267377,서대문구
1267,성우당약국,900.0,1300.0,37.567786,126.9318956,서대문구
1268,훈민약국,830.0,1330.0,37.56441829999999,126.9674824,서대문구
1269,평화약국,1100.0,1300.0,37.5817153,126.9143426,서대문구
1270,은하약국,900.0,2000.0,37.5821633,126.9236109,서대문구
1271,명신당약국,900.0,1800.0,37.56867800000001,126.9189239,서대문구
1272,소생약국,900.0,1600.0,37.5803862,126.9114024,서대문구
1273,홍인약국,1000.0,2000.0,37.5854915,126.9510174,서대문구
1274,희망약국,900.0,1600.0,37.577328,126.9242647,서대문구
1275,백세당약국,900.0,2100.0,37.5776948,126.9102269,서대문구
1276,광혜약국,900.0,1400.0,37.5629788,126.93137790000002,서대문구
1277,세연약국,900.0,1300.0,37.564089,126.93898090000002,서대문구
1278,약손약국,900.0,1400.0,37.5915662,126.9408137,서대문구
1279,사랑약국,900.0,1300.0,37.5814341,126.9368033,서대문구
1280,명문약국,900.0,1300.0,37.5785766,126.9366673,서대문구
1281,명지약국,900.0,1500.0,37.5992141,126.9476675,서대문구
1282,용일약국,900.0,2000.0,37.5697026,126.9205211,서대문구
1283,일심약국,830.0,1400.0,37.5592048,126.9371136,서대문구
1284,활명당약국,900.0,2200.0,37.5671646,126.9649112,서대문구
1285,완약국,600.0,2000.0,37.5954357,126.946106,서대문구
1286,푸른약국,900.0,1800.0,37.5773941,126.92113909999998,서대문구
1287,필온누리약국,900.0,2200.0,37.5557016,126.9364107,서대문구
1288,일신당약국,930.0,1800.0,37.5585055,126.9280304,서대문구
1289,소문난약국,1000.0,1900.0,37.5924628,126.9432378,서대문구
1290,가좌진약국,900.0,1500.0,37.5663222,126.9307483,서대문구
1291,창일약국,900.0,1600.0,37.5909613,126.9425864,서대문구
1292,초원약국,900.0,1600.0,37.5599321,126.9500267,서대문구
1293,은성약국,900.0,1500.0,37.5128829,126.9364655,동작구
1294,해태보라매약국,840.0,2030.0,37.491172,126.9249803,동작구
1295,이화약국,830.0,1730.0,37.50484829999999,126.9507636,동작구
1296,가족건강약국,900.0,2000.0,37.5071231,126.9622493,동작구
1297,성대약국,900.0,2100.0,37.4999898,126.93255220000002,동작구
1298,고은약국,900.0,1500.0,37.4903581,126.9706841,동작구
1299,노량진종로약국,900.0,1700.0,37.4896278,126.98060320000002,동작구
1300,용강약국,900.0,2000.0,37.5116284,126.9543935,동작구
1301,세메론약국,900.0,1500.0,37.5095787,126.929865,동작구
1302,늘사랑약국,800.0,1400.0,37.50000720000001,126.9306938,동작구
1303,새서울약국,900.0,2100.0,37.5899136,126.9432138,서대문구
1304,푸름약국,900.0,1530.0,37.568416,126.9324095,서대문구
1305,대형약국,900.0,1800.0,37.55971050000001,126.9583898,서대문구
1306,사러가약국,1000.0,2100.0,37.5671033,126.9296369,서대문구
1307,클로버약국,900.0,1400.0,37.5682728,126.9318184,서대문구
1308,강약국,900.0,1400.0,37.59207019999999,126.9422627,서대문구
1309,연희종로약국,830.0,1930.0,37.56775409999999,126.9313583,서대문구
1310,드림약국,800.0,1400.0,37.5691407,126.9157352,서대문구
1311,연희약국,900.0,1400.0,37.5665374,126.9254703,서대문구
1312,이준약국,900.0,2100.0,37.519666,126.8436646,양천구
1313,김약국,900.0,2200.0,37.5221403,126.8333183,양천구
1314,엄마손약국,900.0,1800.0,37.519078,126.836814,양천구
1315,목동복지약국,800.0,1800.0,37.5345944,126.8847018,양천구
1316,온누리유미숙약국,930.0,1800.0,37.524959,126.8642146,양천구
1317,굿모닝약국,900.0,1700.0,37.5199263,126.8359467,양천구
1318,천지인약국,900.0,1500.0,37.5215126,126.8525663,양천구
1319,예인약국,900.0,1930.0,37.5226597,126.8330806,양천구
1320,온누리학마을약국,900.0,1800.0,37.5080448,126.84433590000002,양천구
1321,메디팜서울약국,900.0,2100.0,37.5150053,126.8616021,양천구
1322,신월시장약국,1000.0,1300.0,37.5317197,126.8366618,양천구
1323,조일약국,900.0,1500.0,37.5180156,126.8422161,양천구
1324,신세계약국,830.0,1400.0,37.51320200000001,126.8555044,양천구
1325,새우리약국,900.0,1330.0,37.5287385,126.8634366,양천구
1326,대우마이빌약국,900.0,1400.0,37.5493676,126.8668987,양천구
1327,행복한온누리약국,900.0,1700.0,37.51681110000001,126.8714669,양천구
1328,한성약국,900.0,1600.0,37.5264257,126.8639152,양천구
1329,목동즐거운약국,930.0,1600.0,37.5273464,126.864459,양천구
1330,동인프라자약국,900.0,1700.0,37.5198225,126.8595752,양천구
1331,로데오약국,900.0,2000.0,37.5264725,126.8633454,양천구
